TIMESTAMP_END,LE_F_MDS,NETRAD,H_F_MDS
2018-07-01,80.0596670625,181.59505783333336,60.79516166666667
2018-07-02,61.76352591666667,144.0562361041667,55.13444604166667
2018-07-03,74.52044789583333,171.13784252083335,60.26556297916667
2018-07-04,75.3432206875,183.15083339583336,73.423393125
2018-07-05,104.91741941666668,191.53874683333333,41.27845564583333
2018-07-06,112.68221833333332,169.10433297916668,8.119823125
2018-07-07,141.16014575,196.17328606249998,12.502621666666668
2018-07-08,148.43073195833333,194.24036825,7.005110791666667
2018-07-09,161.15166083333335,190.18065760416667,-19.681697291666666
2018-07-10,168.31549960416666,198.95514189583332,-18.300049625
2018-07-11,148.89783064583335,204.34292095833334,6.9115723125
2018-07-12,152.275275,210.1336196875,1.811709291666667
2018-07-13,155.05672729166665,178.939999875,-24.0212718125
2018-07-14,169.58317291666665,208.03006729166668,-12.80306925
2018-07-15,160.393750375,201.73951391666665,-2.021286666666668
2018-07-16,166.54952058333333,199.3667875,-15.8145779375
2018-07-17,171.12339104166665,198.35477354166665,-20.404465541666667
2018-07-18,166.02547408333334,196.47493522916668,-17.142294833333334
2018-07-19,159.145171875,193.95767552083336,-12.340964875
2018-07-20,165.20201477083333,190.650957125,-13.203659833333333
2018-07-21,183.07534770833334,203.85544822916665,-27.842056187500003
2018-07-22,172.87909708333333,203.138510375,-19.183598958333334
2018-07-23,193.069364375,200.43785104166668,-39.69895708333333
2018-07-24,183.2238663541667,196.15467625,-27.570518958333334
2018-07-25,179.681255875,191.20433356249998,-46.67412854166667
2018-07-26,170.58842695833334,179.35156239583333,-39.082745625
2018-07-27,81.98405039583334,162.22977864583333,50.86450791666667
2018-07-28,33.76672722916667,142.251194,79.27769033333333
2018-07-29,28.78447404166667,68.50420527083334,32.66984391666667
2018-07-30,36.734139354166665,111.4588589375,54.43385283333333
2018-07-31,42.3272321875,131.71779716666666,66.3299666875
2018-08-01,49.90127979166667,142.20960470833333,70.42223029166666
2018-08-02,55.207738187500006,146.52778214583333,70.51013095833333
2018-08-03,58.823341729166664,117.07689995833333,43.59471122916667
2018-08-04,78.81845483333333,132.52942149999998,29.3267928125
2018-08-05,67.7485583125,102.00387789583334,24.77517895833333
2018-08-06,53.13961915416667,105.01147879166666,12.637362770833334
2018-08-07,53.06711102083333,101.44467597916668,22.0029296875
2018-08-08,58.51488656458333,119.05508208333333,33.62617464583334
2018-08-09,59.844862229166665,150.34384729166666,30.745335583333333
2018-08-10,67.6639119375,142.36001839583332,-7.096674895833334
2018-08-11,75.43126104166667,155.84756579166665,-2.048502375
2018-08-12,59.86699333333333,160.94668575,11.400920937499999
2018-08-13,85.3444659375,159.10457847916666,11.433262291666667
2018-08-14,100.19464745833334,157.63344614583335,19.515307916666668
2018-08-15,108.91929914791666,162.912569625,18.996146333333332
2018-08-16,107.76568950000001,165.3848915,6.167488270833334
2018-08-17,114.87302749999999,169.85379672916667,10.330145958333334
2018-08-18,104.6013264375,161.59016808333334,-13.943453875000001
2018-08-19,128.44497672916665,164.02387000000002,8.693282
2018-08-20,125.35960169166667,163.11106635416667,1.1185913333333337
2018-08-21,98.31487166666666,129.574098875,0.2928347916666665
2018-08-22,108.91117904583335,140.63181327083333,-6.552974166666666
2018-08-23,117.93025720833333,128.07322091666666,-20.014173958333334
2018-08-24,100.385558125,125.55443270833332,-3.000878541666667
2018-08-25,104.12421060416666,136.51416279166668,-5.101079854166667
2018-08-26,120.658551375,160.97321041666666,-4.331765625
2018-08-27,121.7938318125,159.18429481249999,3.0056899999999995
2018-08-28,122.37852791666667,154.05530972916668,-1.7105183333333336
2018-08-29,132.385352625,150.22456793749998,-17.703392708333332
2018-08-30,100.70387689583333,136.24193179166667,-2.18687025
2018-08-31,120.80393356666667,159.37369535416667,-2.7096053333333336
2018-09-01,129.24653285416667,146.66318133333334,-21.744092062500002
2018-09-02,122.72590762499999,151.2365379375,-18.7624645
2018-09-03,130.94159095833334,143.01565675,-22.866881979166667
2018-09-04,108.60482483333334,150.92357566666666,0.18541795833333374
2018-09-05,120.04570747916667,148.85159439583333,-8.306940749999999
2018-09-06,110.95460420833332,151.11738689583333,-3.1568928125000006
2018-09-07,125.11934585833332,159.5885771875,-10.636990645833334
2018-09-08,136.57251747916666,154.3806874375,-21.749952708333335
2018-09-09,121.21144808333334,152.64635660416667,-14.054388000000001
2018-09-10,117.84316645833333,152.49104925,-7.82649025
2018-09-11,148.75094672916666,142.85209110416667,-46.953166687499994
2018-09-12,117.43861710416667,102.53593195833334,-47.7929625625
2018-09-13,105.50691229166667,136.22053460416666,2.7779475
2018-09-14,61.725712145833334,118.85440866666666,50.638117625
2018-09-15,31.049697229166668,111.64950212500001,64.8833679375
2018-09-16,29.212853604166668,108.7564856875,63.64945214583333
2018-09-17,29.605351314583334,114.1967370625,58.667761250000005
2018-09-18,34.76255808333333,111.27433470833334,58.768232062500005
2018-09-19,44.495309,110.90676270833335,48.4351465625
2018-09-20,48.81945925416667,107.89026536458334,37.89839160416667
2018-09-21,60.82309779166667,108.134066125,26.380180312500002
2018-09-22,67.1636741875,104.95884014583334,26.2518528125
2018-09-23,73.62659039583333,100.84238033333332,15.019198354166667
2018-09-24,69.44610972916666,106.39180146874999,17.375190291666666
2018-09-25,78.30619583333333,104.672338125,6.349874395833333
2018-09-26,64.82124152083334,105.23081477083333,12.2638286875
2018-09-27,80.69586725,98.56939158333334,-7.595869395833333
2018-09-28,74.842950875,90.585179,-1.2073524999999992
2018-09-29,76.5904396875,107.43378150000001,8.366711041666667
2018-09-30,65.39822839583333,105.19027477083334,13.867418479166666
2018-10-01,62.833834312499995,96.93545479166666,10.268302875
2018-10-02,58.63702841666666,100.06284664583335,8.31046575
2018-10-03,69.41031583333334,83.33630829166667,-6.854053145833333
2018-10-04,85.43919479166668,98.75303637500001,-0.2554579791666666
2018-10-05,81.196957625,98.81616027083334,3.595639166666667
2018-10-06,109.56222545833333,87.98113541666667,-35.916428895833334
2018-10-07,105.37330416666667,73.3979048125,-64.02193666666666
2018-10-08,61.68582210416667,94.70826362499999,5.968896916666668
2018-10-09,83.72358339583333,89.87299789583334,-11.354526875
2018-10-10,85.140056175,92.80297447916666,-10.169924166666666
2018-10-11,80.67302770833334,82.79380218749999,-10.759446645833334
2018-10-12,85.76291352083332,92.68070777083334,-8.2105678125
2018-10-13,77.92084770833334,87.30177885416667,-10.553934166666666
2018-10-14,100.44650977708334,71.2479541875,-43.65313385416667
2018-10-15,77.56367902083333,73.46114866666666,-18.7809250625
2018-10-16,76.41015839583334,84.1503349375,-3.063380520833334
2018-10-17,60.21918153958333,81.92251935416667,2.5539442083333332
2018-10-18,67.06862573333333,90.77294677083334,4.329955104166666
2018-10-19,66.4087055,85.65657627083334,-0.11549227083333347
2018-10-20,59.83891808333333,84.22729647916667,4.0845178125
2018-10-21,75.62555805833334,86.63479431249999,-6.017812791666667
2018-10-22,73.97845454166666,76.24804133333333,-11.933775729166667
2018-10-23,62.03967351875,51.7564615,-16.605617895833333
2018-10-24,52.818136625,78.58804077083333,16.1604815
2018-10-25,31.10753697708333,74.98883395833333,31.0833274375
2018-10-26,21.876654666666667,64.94856495833334,30.678328125000004
2018-10-27,23.313413541666666,58.86178866666666,22.231295854166664
2018-10-28,29.2397275,51.27342083333334,16.04457875
2018-10-29,35.878606291666664,41.69321589583333,9.964984729166668
2018-10-30,41.354889354166666,45.201010958333335,-0.7394343750000005
2018-10-31,28.4438725625,54.988858354166666,29.54444864583333
2018-11-01,23.240708520833333,54.08651833333334,21.420429583333334
2018-11-02,35.450650125,56.515811479166665,19.900278708333335
2018-11-03,32.604267166666666,47.682292625,17.005906270833332
2018-11-04,40.264636062499996,58.13227733333333,10.4898148125
2018-11-05,56.25475377083333,55.87829302083333,1.015122291666667
2018-11-06,35.966749916666664,49.26630241666666,16.377558833333335
2018-11-07,34.749031645833334,48.94465416666667,12.942260791666667
2018-11-08,43.14005983333333,24.956355458333334,-20.582251458333335
2018-11-09,19.8220801875,27.993443375,13.705416208333332
2018-11-10,12.946613583333333,9.787812687499999,7.26571125
2018-11-11,15.547811354166667,31.95720095833333,15.966536437499999
2018-11-12,20.515976945833334,37.61510483333333,15.958763624999998
2018-11-13,15.990253229166667,17.948731395833335,4.658804
2018-11-14,18.380625377083334,22.947789104166663,9.44251325
2018-11-15,10.616925252083332,23.005681312500002,8.957963416666667
2018-11-16,14.496485785416667,34.47463866666667,9.613429395833334
2018-11-17,19.50344602708333,43.46242166666667,14.170971208333333
2018-11-18,20.468835969791666,44.727769458333334,12.614944666666666
2018-11-19,21.40264775833333,36.72309664583333,13.315907354166667
2018-11-20,21.739171072916665,34.4855738125,12.058723
2018-11-21,10.067517604166666,17.525753666666667,-6.427715479166667
2018-11-22,37.87136875,56.30797039583334,-3.859628958333333
2018-11-23,13.684775833333333,22.79162225,-10.210018020833333
2018-11-24,24.68472525,39.224001395833334,4.913670083333333
2018-11-25,39.134357270833334,45.15929433333333,12.9578555625
2018-11-26,13.031551284791668,32.151782625,8.012713583333333
2018-11-27,12.561152916666666,20.451150770833333,-1.7655394583333335
2018-11-28,17.56842375,30.134377041666667,0.32400020833333326
2018-11-29,17.560010354166668,26.617766979166664,-18.789062916666666
2018-11-30,35.21018989583333,39.837556375,-7.611228354166666
2018-12-01,32.89545404166667,20.0679055625,-12.486178333333333
2018-12-02,23.32950889583333,22.642837645833335,17.443174270833335
2018-12-03,23.1458153125,39.309627041666666,9.706863166666666
2018-12-04,10.300946333333334,5.04013075,-1.0888203958333331
2018-12-05,27.601270208333332,41.34955058333333,0.05979322916666698
2018-12-06,37.30276277083333,47.143229958333336,9.584790374999999
2018-12-07,24.477294866666668,39.518362958333334,10.273925270833333
2018-12-08,13.481586958333333,33.63615441666666,7.901553
2018-12-09,6.0339448125,4.165292395833334,1.0561377916666668
2018-12-10,14.686571895833334,22.935745041666664,7.159400291666667
2018-12-11,11.959151541666666,16.304194583333334,8.147423729166666
2018-12-12,26.739134625000002,24.061021145833333,3.9766929374999997
2018-12-13,17.261777583333334,18.5897561875,8.853776
2018-12-14,9.878008020833333,8.950399395833333,-0.5997070208333334
2018-12-15,11.246291583333333,13.453517520833335,4.489567583333334
2018-12-16,6.155832906666667,-0.8961807499999995,-6.127378958333334
2018-12-17,22.133519500000002,37.575285020833334,5.471699125
2018-12-18,22.258311604166664,28.116376666666667,7.6439643125
2018-12-19,14.7922206875,19.9002404375,4.661377145833334
2018-12-20,7.840279458333334,11.918102124999999,0.15223072916666666
2018-12-21,13.573523625,37.441712645833334,-0.3278935208333335
2018-12-22,19.467787104166664,42.37830091666667,2.9358511249999997
2018-12-23,15.6232158125,21.162517770833333,5.000985979166667
2018-12-24,12.621658125000002,15.704281083333335,-8.813820104166666
2018-12-25,53.958496458333336,25.1960646875,-23.98377041666667
2018-12-26,33.26380910416666,8.198431958333334,-6.668082375
2018-12-27,56.721006187499995,4.364894354166665,-35.68206110416667
2018-12-28,40.72016939583333,0.15331016666666653,-18.16609475
2018-12-29,16.501410770833335,21.954817583333334,17.316228083333332
2018-12-30,19.463155375,24.40098204166667,11.698386666666666
2018-12-31,47.13418804166667,-0.9450719791666646,-41.81697341666666
2019-01-01,34.0701330625,3.1529361874999986,-17.199147749999998
2019-01-02,15.892187,25.545929916666665,16.17125629166667
2019-01-03,15.088043291666667,25.461956104166664,12.642851854166667
2019-01-04,16.925052375,39.450449875000004,15.4815300625
2019-01-05,10.169897083333334,5.418897166666667,-17.468492645833333
2019-01-06,4.327538,4.759009729166666,-50.91047802083333
2019-01-07,16.652763979166668,37.47783922916667,-2.34792375
2019-01-08,7.552696833333333,3.100458854166666,-6.900520895833334
2019-01-09,22.05724322916667,22.47493316666667,-12.987357750000001
2019-01-10,9.385053625,28.44420704166667,6.370758416666667
2019-01-11,16.869171333333334,31.542389270833336,1.7732958333333333
2019-01-12,19.384522385416666,38.33212189583333,10.9665403125
2019-01-13,21.491756356249997,38.577983770833335,11.376483041666667
2019-01-14,11.662859104166666,8.067815687500001,-6.786483729166666
2019-01-15,8.111890625,0.7872325833333335,-23.236939375000002
2019-01-16,17.235914166666667,-1.1061515208333332,-27.289109791666665
2019-01-17,28.992917479166668,19.117273854166665,-14.043834791666667
2019-01-18,17.992422791666666,35.08348491666667,6.2147015
2019-01-19,33.1369114375,77.26884060416667,11.117867312499998
2019-01-20,32.381531395833335,24.479343708333335,-12.868871270833333
2019-01-21,46.369855333333334,22.886167416666666,-5.618711875
2019-01-22,37.06165225,21.577053875,-0.878453749999999
2019-01-23,28.06389002083333,49.159491895833334,20.825117708333334
2019-01-24,25.807567104166665,57.64515641666667,18.830175708333332
2019-01-25,28.490982229166665,64.51569856249999,22.020372145833335
2019-01-26,17.08750291666667,42.0103481875,8.401316458333334
2019-01-27,26.503697104166665,57.186030145833335,18.1007523125
2019-01-28,12.743876770833333,27.176083104166665,6.753702979166666
2019-01-29,26.006108520833333,59.701748979166666,16.0570955625
2019-01-30,24.791079229166666,64.961185,17.15347125
2019-01-31,22.215020125,53.47765539583333,19.553330645833334
2019-02-01,15.186836999999999,32.38711945833334,-5.258871895833334
2019-02-02,28.169281041666668,42.106012416666665,-21.285699583333333
2019-02-03,30.239694583333332,44.58412385416667,-4.104179822916667
2019-02-04,23.434353639583335,45.39255397916667,2.239489729166666
2019-02-05,40.01566830625,71.39151510416666,26.4480919375
2019-02-06,24.17211220833333,48.79732741666667,27.549023354166668
2019-02-07,17.045746270833334,55.2757329375,20.156438625
2019-02-08,16.379746083333334,44.83723002083334,12.649822208333333
2019-02-09,25.045413645833335,60.697811854166666,2.9295477291666665
2019-02-10,38.811396145833335,76.6500669375,23.754082479166666
2019-02-11,22.444828125,44.129255416666666,24.559392312499998
2019-02-12,14.384448083333332,3.946853437500001,-2.9947346458333333
2019-02-13,26.028647083333336,29.6425775,-43.32635645833333
2019-02-14,53.581981250000005,50.66757902083334,-32.10991104166667
2019-02-15,28.87576783333333,47.32825220833333,2.7588628333333336
2019-02-16,46.88028791666667,62.185588,0.7859706875
2019-02-17,33.25650335416667,66.42724647916667,28.325857291666665
2019-02-18,45.467846375,61.8427993125,26.501155416666666
2019-02-19,32.054506645833335,66.5944436875,32.901418666666665
2019-02-20,30.857224333333335,51.72480370833333,18.256149416666666
2019-02-21,53.228539041666664,89.27191404166666,21.361351958333334
2019-02-22,38.98836825,62.55751175,26.838593937499997
2019-02-23,22.081166020833333,55.880187875,22.853481812500004
2019-02-24,19.385301958333333,59.3323425,17.826119291666668
2019-02-25,19.139728354166667,18.58245589583333,-10.5394770625
2019-02-26,16.787155000000002,6.7559380625,-29.8959710625
2019-02-27,33.375257291666664,65.20110260416666,-15.246031041666667
2019-02-28,46.41608977083334,99.71976793750001,24.193747187499998
2019-03-01,23.725058041666667,51.16883470833333,8.910796770833334
2019-03-02,17.058635604166668,29.130294083333336,4.488225333333333
2019-03-03,33.10193995833333,65.98118649999999,6.013256999999999
2019-03-04,37.092929687499996,96.15489916666667,21.387647333333334
2019-03-05,24.567095770833333,36.4404649375,-6.815894729166668
2019-03-06,50.66879104166667,81.40816845833334,-8.050891458333334
2019-03-07,29.846289041666665,37.10328058333334,0.10901462500000014
2019-03-08,58.6537670625,128.2784301458333,36.566975625
2019-03-09,27.685735854166666,47.719373,3.240719895833333
2019-03-10,38.50854641666667,103.05564966666667,24.772183145833335
2019-03-11,56.61206364583333,134.10786272916667,34.47886360416667
2019-03-12,52.0503868125,114.44264995833333,25.101444812500002
2019-03-13,69.56150091666667,133.89063233333334,14.939552291666667
2019-03-14,47.09102577083333,122.79492058333334,36.00538272916666
2019-03-15,44.290172625,115.92337777083334,41.57038147916666
2019-03-16,48.40698841666667,120.14138697916667,39.241717020833335
2019-03-17,43.7860516875,108.13415452083332,24.33008575
2019-03-18,56.55653670833333,130.9848470625,27.312298375
2019-03-19,40.275741875,85.14522066666667,4.658331166666666
2019-03-20,62.15301183333333,112.36492472916666,19.5820265625
2019-03-21,65.16657672083333,122.0602463125,37.748387375
2019-03-22,26.7390705625,44.76880760416666,4.196400916666667
2019-03-23,78.01210197916667,130.67139597916665,24.407542895833334
2019-03-24,54.07139473750001,109.18149629166668,23.976334729166666
2019-03-25,28.939784270833332,37.10788664583333,-4.535357291666666
2019-03-26,68.03454270833333,152.5468584375,22.191524125
2019-03-27,46.063490854166666,53.09573547916667,-5.283473520833334
2019-03-28,69.88058829166667,102.24577185416666,13.512282937499998
2019-03-29,84.0447391275,146.67379395833333,26.847517395833336
2019-03-30,96.14824807500001,134.51891977083332,10.773215
2019-03-31,85.88776777083332,135.47455314583334,16.674979520833332
2019-04-01,39.11779125,63.08471614583333,0.324941375
2019-04-02,56.36262272916667,96.35597045833333,7.1191990416666675
2019-04-03,44.5662324375,83.90165925000001,9.216689749999999
2019-04-04,48.90947264583334,74.88173258333333,0.6529251666666669
2019-04-05,27.718153875,52.211733437499994,3.621850895833333
2019-04-06,62.213478979166666,110.87963977083332,5.5203785624999995
2019-04-07,90.5713560625,150.573201,13.895411729166668
2019-04-08,81.40021645833333,110.32642618749999,-6.961813645833334
2019-04-09,130.64762085416666,138.79996083333333,-22.28193
2019-04-10,127.8383443125,138.15612435416668,-30.209474999999998
2019-04-11,81.54079041666667,62.49740395833334,-34.421920625
2019-04-12,121.90614858333333,149.58334760416668,-15.845455520833333
2019-04-13,95.73770624999999,145.36010354166666,10.684752645833333
2019-04-14,113.21004581250001,154.372598125,-0.7735602500000002
2019-04-15,63.8642125,57.12727125,-20.377527458333333
2019-04-16,85.72542299999999,148.1196714375,8.3597393125
2019-04-17,101.02978477083333,161.34358672916667,18.1575578125
2019-04-18,103.725412,170.86023610416666,9.444725020833333
2019-04-19,108.364506,145.08874427083333,-5.911315270833334
2019-04-20,108.15563460416666,166.07784072916667,10.932798291666666
2019-04-21,126.92846102083332,166.8284469375,-9.616061458333332
2019-04-22,138.38954856249998,168.07661979166667,-18.442350333333334
2019-04-23,105.50040691666668,173.07662466666667,6.5660714375
2019-04-24,118.87951564583334,181.54140147916667,2.6978475833333335
2019-04-25,146.45272029166668,175.15408805208335,-15.070552375
2019-04-26,125.69293872916667,175.503771375,-1.9497558541666669
2019-04-27,126.25082081250001,157.942243375,-6.5591106041666665
2019-04-28,116.09029045833334,162.03648014583334,5.872122520833333
2019-04-29,126.81941729166665,166.67128452083332,-4.8509400000000005
2019-04-30,54.07939972916666,152.25336275,65.47020604166667
2019-05-01,58.44357504166666,150.5598816875,62.6754099375
2019-05-02,48.201688749999995,152.36055266666668,66.53666895833334
2019-05-03,51.746822145833335,143.95202525,58.308399375
2019-05-04,57.17649104166667,152.36599102083332,63.7727293125
2019-05-05,56.09882077083333,168.80750252083334,70.72282229166667
2019-05-06,55.79120708333334,126.09339479166665,46.247969375
2019-05-07,78.70982335416666,170.49994554166668,58.02291666666667
2019-05-08,93.67461395833334,167.61165964583333,34.632159375
2019-05-09,88.47760958333333,173.6072550625,41.420461458333335
2019-05-10,103.64465835416667,169.979797875,5.299847083333334
2019-05-11,110.92157637500001,175.68562489583334,19.86724625
2019-05-12,119.51118666666667,173.99916479166666,2.7821768749999998
2019-05-13,131.68789095833333,164.43954058333333,-5.290626583333333
2019-05-14,97.81119812499999,130.5631828125,-0.005438541666666463
2019-05-15,47.943536875,58.570527625000004,-13.219373020833332
2019-05-16,84.73570233333334,112.81964977083334,-6.63196375
2019-05-17,129.029425,175.15175845833335,12.05791625
2019-05-18,42.229097770833334,46.826867375,-5.8131020625000005
2019-05-19,61.86501770833333,109.2498604375,6.581402708333333
2019-05-20,107.243120375,153.92927110416667,16.324844187500002
2019-05-21,122.26320104166666,159.37707070833332,4.8500966666666665
2019-05-22,129.702720625,179.99354645833333,0.9539167291666665
2019-05-23,124.09044812500001,159.70958879166668,-1.2643639583333333
2019-05-24,139.506482375,191.1320010625,12.403726666666666
2019-05-25,136.60713145833333,179.00158141666668,10.837141541666666
2019-05-26,115.11370416666666,136.54965941666669,-11.61056079166667
2019-05-27,115.25691795833335,177.6101175625,20.064014604166665
2019-05-28,143.17597064583333,197.7899065833333,8.791024583333334
2019-05-29,152.1788749375,201.8077506666667,-3.426531
2019-05-30,148.22271160416668,201.1311298958333,6.514723916666667
2019-05-31,163.62425875,204.53289854166667,-15.522475979166666
2019-06-01,177.76782408333335,213.121729875,-19.74450625
2019-06-02,157.18925708333333,205.93404187500002,-1.9808153541666673
2019-06-03,162.41818689583332,209.07737914583333,-1.0235646458333338
2019-06-04,144.18367658333332,214.41096485416665,-7.347508020833334
2019-06-05,168.40710627083334,206.8984749166667,-38.01428325
2019-06-06,198.08324166666668,191.88782554166667,-59.19151729166666
2019-06-07,148.70002433333335,192.2130585625,-7.8991403333333325
2019-06-08,89.38321754166667,190.71880989583335,38.14129808333333
2019-06-09,51.81003725,179.22398185416668,67.90198091666666
2019-06-10,51.35130022916667,178.86582379166668,63.155889916666666
2019-06-11,57.9631116875,180.50996272916666,56.54175425
2019-06-12,87.32480060416667,189.417134625,48.71474564583334
2019-06-13,68.224293125,195.4277150416667,80.90549604166667
2019-06-14,84.29693560416668,191.82848375,62.726847291666665
2019-06-15,81.84083825,185.78386566666666,66.13332041666666
2019-06-16,102.43425008333332,190.46293435416666,43.92653791666667
2019-06-17,133.272926125,204.68737970833334,23.724254937499996
2019-06-18,161.01003416666666,205.17891233333333,-5.573866104166666
2019-06-19,148.71283083333333,200.962816,12.013621666666667
2019-06-20,140.16698858333334,199.17243079166667,14.935899583333333
2019-06-21,158.30721841666667,195.41175854166667,-10.630913541666667
2019-06-22,159.75081552083333,202.03192341666667,-21.463353708333333
2019-06-23,175.611388125,203.92184872916667,-27.85841470833333
2019-06-24,152.46321441666666,185.30990479166667,-20.330959770833335
2019-06-25,174.21035131250002,196.53804268750002,-24.221911458333334
2019-06-26,148.48815,190.6485044375,-6.188537916666667
2019-06-27,134.38954733333333,155.17619860416667,-15.353581041666667
2019-06-28,129.48731035416668,170.204030625,-6.411977499999999
2019-06-29,147.47695754166668,188.31297310416667,2.7499277916666665
2019-06-30,164.63768429166666,203.41905520833333,-1.7631264375000002
2019-07-01,154.7847059375,198.1634890833333,0.41413583333333337
2019-07-02,158.44196239583331,198.9113130625,3.3211962499999994
2019-07-03,149.48720666666665,203.0274611875,7.324064187499999
2019-07-04,145.98352486666667,208.11575466666667,4.752878375000001
2019-07-05,157.74444616666668,206.05426820833335,1.1689926249999998
2019-07-06,153.59247541666667,199.30212764583334,1.9963308541666667
2019-07-07,135.12566191666667,188.04274193749998,13.59822125
2019-07-08,120.11042260416667,200.31723339583334,35.39996327083333
2019-07-09,132.29568645833334,200.65290725,23.422506
2019-07-10,133.4798049791667,199.14913402083334,15.529008020833333
2019-07-11,138.193832625,203.253910875,17.905802166666668
2019-07-12,134.90989970833334,201.98970520833333,23.668367625000002
2019-07-13,129.89430477083334,198.71165327083335,12.200319291666666
2019-07-14,135.02677266666666,192.1102594375,5.625078541666667
2019-07-15,135.525962125,193.91872683333335,11.41897875
2019-07-16,121.73527997916666,194.3325468958333,20.0351575
2019-07-17,110.06524422916665,200.57872525000002,41.99995466666667
2019-07-18,115.14156266666667,200.001855,38.79793197916667
2019-07-19,109.65603262500001,204.8156258125,43.630644187499996
2019-07-20,108.99614960416666,195.92643620833334,38.1426775
2019-07-21,112.26310514583332,190.0539548125,26.182304833333333
2019-07-22,135.79250014583332,207.86212566666666,18.071594208333334
2019-07-23,131.05671564583335,197.70780777083334,11.9506515
2019-07-24,96.84076504166667,190.10519356250003,42.036938354166665
2019-07-25,53.72251345833333,162.99819872916666,71.38865750000001
2019-07-26,33.683336312499996,155.9689820625,94.00449785416667
2019-07-27,44.69252161041666,160.3484084375,81.39490547916667
2019-07-28,47.247540541666666,159.25688585416665,67.14878897916667
2019-07-29,44.73701941666667,166.45089952083333,84.3044861875
2019-07-30,55.683859895833336,165.72347014583332,71.08201275
2019-07-31,74.42598166666666,162.5313348125,52.79271945833333
2019-08-01,73.84947729166667,168.01096554166665,53.916724145833335
2019-08-02,97.21053997916665,175.98621295833334,34.9867425
2019-08-03,106.61982527083335,177.46878295833335,16.839897833333335
2019-08-04,118.79204410416666,183.90310164583332,12.9959955
2019-08-05,113.2016279375,172.57600022916665,13.783308854166668
2019-08-06,133.42081929166667,181.2932392708333,0.5600673333333331
2019-08-07,124.78754572916667,349.0699107115385,13.204131854166667
2019-08-08,124.28859208333334,389.0914381842949,16.970546208333335
2019-08-09,126.19894397916666,155.99169329166668,-9.300399645833332
2019-08-10,131.0910640625,164.72452785416667,-6.522447708333334
2019-08-11,131.3070348125,178.27144629166665,-0.7551086041666673
2019-08-12,124.18624972916666,181.05707064583336,-3.2789266666666665
2019-08-13,120.3142091875,181.99831497916668,0.37035135416666654
2019-08-14,79.3155481875,154.61558521875,36.67815825
2019-08-15,58.96102958333333,144.47206852083335,52.55181979166667
2019-08-16,68.56863722916667,139.84987191666667,46.20365464583333
2019-08-17,45.9655561875,137.42115047916667,68.4776665
2019-08-18,46.5002548125,132.742633125,61.754635875
2019-08-19,47.0229651875,131.950717125,63.90588833333334
2019-08-20,48.40329702083333,133.40904235416667,61.59684325
2019-08-21,75.27924820833333,142.7411815625,32.7576501875
2019-08-22,96.48704129166667,145.432525125,25.13423308333333
2019-08-23,110.13591266666667,143.291492375,11.177440187500002
2019-08-24,111.52031897916667,145.05722041666667,8.412509645833333
2019-08-25,124.33253447916667,152.64884602083333,-6.390887541666667
2019-08-26,132.58916033333333,146.242735875,-19.0998475
2019-08-27,141.01959433333334,142.30248425,-23.950668041666663
2019-08-28,126.60099029166668,150.5461481458333,-9.115835979166667
2019-08-29,120.628613125,147.0330543125,-16.26885625
