realization_id,priestley_taylor_alpha-snow,priestley_taylor_alpha-transpiration,snowmelt_rate,snowmelt_degree_diff,perm_s3,perm_s4,perm_g1,perm_g4
252,0.5285156249999999,0.521484375,1.4502734375000002,2.296875,-10.983402888637482,-10.863284158325914,-13.226875417381596,-13.1484375
253,0.978515625,0.971484375,3.5052734375,4.296875,-11.983402888637482,-11.863284158325914,-12.226875417381596,-12.1484375
254,0.7535156249999999,0.7464843749999999,2.4777734375,1.296875,-12.483402888637482,-11.363284158325914,-12.726875417381596,-12.6484375
255,0.303515625,1.1964843749999998,4.5327734375,3.296875,-11.483402888637482,-10.363284158325914,-11.726875417381596,-13.6484375
256,0.3052734374999999,0.7482421874999999,4.15548828125,2.1796875,-11.151371638637482,-12.109377908325914,-12.769844167381596,-13.28515625
257,0.7552734374999999,1.1982421875,2.10048828125,4.1796875,-12.151371638637482,-11.109377908325914,-11.769844167381596,-12.28515625
258,0.9802734375,0.5232421875,5.182988281250001,1.1796875,-12.651371638637482,-10.609377908325914,-13.269844167381596,-12.78515625
259,0.5302734375,0.9732421875,3.1279882812500004,3.1796875,-11.651371638637482,-11.609377908325914,-12.269844167381596,-13.78515625
260,0.6427734374999999,0.4107421874999999,1.5867382812500002,3.6796875,-11.401371638637482,-11.859377908325914,-13.019844167381596,-12.53515625
261,1.0927734375,0.8607421874999999,3.64173828125,1.6796875,-12.401371638637482,-10.859377908325914,-12.019844167381596,-13.53515625
262,0.8677734374999999,0.6357421875,2.6142382812500005,4.6796875,-11.901371638637482,-10.359377908325914,-12.519844167381596,-13.03515625
263,0.4177734374999999,1.0857421875,4.66923828125,2.6796875,-10.901371638637482,-11.359377908325914,-11.519844167381596,-12.03515625
264,0.4740234375,0.4669921874999999,2.8711132812500004,1.9296875,-12.026371638637482,-11.734377908325914,-13.144844167381596,-12.66015625
265,0.9240234374999998,0.9169921875,4.92611328125,3.9296875,-11.026371638637482,-10.734377908325914,-12.144844167381596,-13.66015625
266,1.1490234375,0.6919921874999999,1.84361328125,2.9296875,-11.526371638637482,-11.234377908325914,-12.644844167381596,-13.16015625
267,0.6990234375,1.1419921875,3.89861328125,4.9296875,-12.526371638637482,-12.234377908325914,-11.644844167381596,-12.16015625
268,0.5865234374999999,0.5794921875,5.43986328125,4.4296875,-12.276371638637482,-11.484377908325914,-12.894844167381596,-13.41015625
269,1.0365234375,1.0294921874999998,3.3848632812500004,2.4296875,-11.276371638637482,-10.484377908325914,-11.894844167381596,-12.41015625
270,0.8115234375,0.3544921875,4.41236328125,3.4296875,-10.776371638637482,-10.984377908325914,-13.394844167381596,-12.91015625
271,0.3615234375,0.8044921875,2.35736328125,1.4296875,-11.776371638637482,-11.984377908325914,-12.394844167381596,-13.91015625
272,0.3896484375,0.3263671875,4.79767578125,4.5546875,-11.588871638637482,-10.546877908325914,-11.832344167381596,-12.97265625
273,0.8396484375,0.7763671875,2.74267578125,2.5546875,-12.588871638637482,-11.546877908325914,-12.832344167381596,-13.97265625
274,1.0646484374999998,0.5513671874999999,3.77017578125,3.5546875,-12.088871638637482,-12.046877908325914,-12.332344167381596,-13.47265625
275,0.6146484375,1.0013671875,1.71517578125,1.5546875,-11.088871638637482,-11.046877908325914,-13.332344167381596,-12.47265625
276,0.7271484374999999,0.6638671875,3.25642578125,1.0546875,-10.838871638637482,-10.796877908325914,-12.082344167381596,-13.22265625
277,1.1771484375,1.1138671875,5.3114257812500005,3.0546875,-11.838871638637482,-11.796877908325914,-13.082344167381596,-12.22265625
278,0.9521484375,0.4388671875,2.22892578125,2.0546875,-12.338871638637482,-12.296877908325914,-11.582344167381596,-12.72265625
279,0.5021484374999999,0.8888671874999998,4.28392578125,4.0546875,-11.338871638637482,-11.296877908325914,-12.582344167381596,-13.72265625
280,0.4458984374999999,0.6076171874999999,1.97205078125,3.3046875,-12.463871638637482,-10.921877908325914,-12.207344167381596,-13.09765625
281,0.8958984374999999,1.0576171875,4.027050781250001,1.3046875,-11.463871638637482,-11.921877908325914,-13.207344167381596,-12.09765625
282,1.1208984375,0.3826171874999999,2.99955078125,4.3046875,-10.963871638637482,-11.421877908325914,-11.707344167381596,-12.59765625
283,0.6708984375,0.8326171874999999,5.054550781250001,2.3046875,-11.963871638637482,-10.421877908325914,-12.707344167381596,-13.59765625
284,0.5583984375,0.4951171875,3.5133007812500003,2.8046875,-11.713871638637482,-11.171877908325914,-11.957344167381596,-12.84765625
285,1.0083984375,0.9451171875,1.4583007812500002,4.8046875,-10.713871638637482,-12.171877908325914,-12.957344167381596,-13.84765625
286,0.7833984374999999,0.7201171874999999,4.540800781250001,1.8046875,-11.213871638637482,-11.671877908325914,-12.457344167381596,-13.34765625
287,0.3333984375,1.1701171874999998,2.48580078125,3.8046875,-12.213871638637482,-10.671877908325914,-13.457344167381596,-12.34765625
288,0.3474609374999999,0.5091796875,1.77939453125,4.1171875,-10.932621638637482,-10.390627908325914,-12.363594167381596,-12.06640625
289,0.7974609374999999,0.9591796874999998,3.834394531250001,2.1171875,-11.932621638637482,-11.390627908325914,-13.363594167381596,-13.06640625
290,1.0224609375,0.7341796875,2.80689453125,3.1171875,-12.432621638637482,-11.890627908325914,-11.863594167381596,-13.56640625
291,0.5724609375,1.1841796875,4.86189453125,1.1171875,-11.432621638637482,-10.890627908325914,-12.863594167381596,-12.56640625
292,0.6849609375,0.6216796874999999,4.34814453125,1.6171875,-11.682621638637482,-10.640627908325914,-11.613594167381596,-13.81640625
293,1.1349609374999998,1.0716796875,2.2931445312500003,3.6171875,-12.682621638637482,-11.640627908325914,-12.613594167381596,-12.81640625
294,0.9099609375,0.3966796875,5.375644531250001,2.6171875,-12.182621638637482,-12.140627908325914,-12.113594167381596,-12.31640625
295,0.4599609375,0.8466796875,3.32064453125,4.6171875,-11.182621638637482,-11.140627908325914,-13.113594167381596,-13.31640625
296,0.5162109374999999,0.6779296874999999,5.118769531250001,3.8671875,-11.807621638637482,-11.015627908325914,-11.738594167381596,-13.94140625
297,0.9662109375,1.1279296875,3.06376953125,1.8671875,-10.807621638637482,-12.015627908325914,-12.738594167381596,-12.94140625
298,1.1912109375,0.4529296874999999,4.091269531250001,4.8671875,-11.307621638637482,-11.515627908325914,-12.238594167381596,-12.44140625
299,0.7412109375,0.9029296875,2.0362695312500003,2.8671875,-12.307621638637482,-10.515627908325914,-13.238594167381596,-13.44140625
300,0.6287109375,0.3404296874999999,2.55001953125,2.3671875,-12.557621638637482,-11.265627908325914,-12.488594167381596,-12.19140625
301,1.0787109375,0.7904296874999999,4.605019531250001,4.3671875,-11.557621638637482,-12.265627908325914,-13.488594167381596,-13.19140625
302,0.8537109375,0.5654296875,1.5225195312500002,1.3671875,-11.057621638637482,-11.765627908325914,-11.988594167381596,-13.69140625
303,0.4037109375,1.0154296875,3.57751953125,3.3671875,-12.057621638637482,-10.765627908325914,-12.988594167381596,-12.69140625
304,0.3755859374999999,0.5373046874999999,2.93533203125,2.7421875,-11.370121638637482,-12.203127908325914,-13.301094167381596,-13.62890625
305,0.8255859374999999,0.9873046875,4.99033203125,4.7421875,-12.370121638637482,-11.203127908325914,-12.301094167381596,-12.62890625
306,1.0505859375,0.3123046875,1.90783203125,1.7421875,-11.870121638637482,-10.703127908325914,-12.801094167381596,-12.12890625
307,0.6005859375,0.7623046874999999,3.962832031250001,3.7421875,-10.870121638637482,-11.703127908325914,-11.801094167381596,-13.12890625
308,0.7130859374999999,0.4248046875,4.47658203125,3.2421875,-11.120121638637482,-11.953127908325914,-12.551094167381596,-12.37890625
309,1.1630859375,0.8748046875,2.4215820312500003,1.2421875,-12.120121638637482,-10.953127908325914,-11.551094167381596,-13.37890625
310,0.9380859375,0.6498046875,3.44908203125,4.2421875,-12.620121638637482,-10.453127908325914,-13.051094167381596,-13.87890625
311,0.4880859374999999,1.0998046874999998,1.3940820312500002,2.2421875,-11.620121638637482,-11.453127908325914,-12.051094167381596,-12.87890625
312,0.4318359375,0.3685546875,3.70595703125,1.4921875,-12.245121638637482,-11.578127908325914,-12.676094167381596,-12.25390625
313,0.8818359375,0.8185546875,1.6509570312500002,3.4921875,-11.245121638637482,-10.578127908325914,-11.676094167381596,-13.25390625
314,1.1068359375,0.5935546875,4.73345703125,2.4921875,-10.745121638637482,-11.078127908325914,-13.176094167381596,-13.75390625
315,0.6568359374999999,1.0435546875,2.67845703125,4.4921875,-11.745121638637482,-12.078127908325914,-12.176094167381596,-12.75390625
316,0.5443359375,0.7060546875,2.1647070312500003,4.9921875,-11.995121638637482,-11.328127908325914,-13.426094167381596,-13.50390625
317,0.9943359374999998,1.1560546875,4.2197070312500005,2.9921875,-10.995121638637482,-10.328127908325914,-12.426094167381596,-12.50390625
318,0.7693359375,0.4810546874999999,3.19220703125,3.9921875,-11.495121638637482,-10.828127908325914,-12.926094167381596,-12.00390625
319,0.3193359375,0.9310546875,5.24720703125,1.9921875,-12.495121638637482,-11.828127908325914,-11.926094167381596,-13.00390625
320,0.3263671875,0.3896484375,3.4169726562500005,3.4609375,-11.948246638637482,-11.500002908325914,-11.566719167381596,-13.14453125
321,0.7763671875,0.8396484375,5.47197265625,1.4609375,-10.948246638637482,-10.500002908325914,-12.566719167381596,-12.14453125
322,1.0013671875,0.6146484375,2.38947265625,4.4609375,-11.448246638637482,-11.000002908325914,-12.066719167381596,-12.64453125
323,0.5513671874999999,1.0646484374999998,4.44447265625,2.4609375,-12.448246638637482,-12.000002908325914,-13.066719167381596,-13.64453125
324,0.6638671875,0.7271484374999999,4.95822265625,2.9609375,-12.698246638637482,-11.750002908325914,-12.316719167381596,-12.89453125
325,1.1138671875,1.1771484375,2.9032226562500005,4.9609375,-11.698246638637482,-10.750002908325914,-13.316719167381596,-13.89453125
326,0.8888671874999998,0.5021484374999999,3.93072265625,1.9609375,-11.198246638637482,-11.250002908325914,-11.816719167381596,-13.39453125
327,0.4388671875,0.9521484375,1.87572265625,3.9609375,-12.198246638637482,-12.250002908325914,-12.816719167381596,-12.39453125
328,0.4951171875,0.5583984375,3.67384765625,4.7109375,-10.823246638637482,-11.875002908325914,-12.441719167381596,-12.76953125
329,0.9451171875,1.0083984375,1.61884765625,2.7109375,-11.823246638637482,-10.875002908325914,-13.441719167381596,-13.76953125
330,1.1701171874999998,0.3333984375,4.70134765625,3.7109375,-12.323246638637482,-10.375002908325914,-11.941719167381596,-13.26953125
331,0.7201171874999999,0.7833984374999999,2.64634765625,1.7109375,-11.323246638637482,-11.375002908325914,-12.941719167381596,-12.26953125
332,0.6076171874999999,0.4458984374999999,2.13259765625,1.2109375,-11.573246638637482,-12.125002908325914,-11.691719167381596,-13.01953125
333,1.0576171875,0.8958984374999999,4.18759765625,3.2109375,-12.573246638637482,-11.125002908325914,-12.691719167381596,-12.01953125
334,0.8326171874999999,0.6708984375,3.1600976562500005,2.2109375,-12.073246638637482,-10.625002908325914,-12.191719167381596,-12.51953125
335,0.3826171874999999,1.1208984375,5.21509765625,4.2109375,-11.073246638637482,-11.625002908325914,-13.191719167381596,-13.51953125
336,0.4107421874999999,0.6427734374999999,1.49041015625,1.8359375,-12.385746638637482,-11.187502908325914,-12.504219167381596,-12.58203125
337,0.8607421874999999,1.0927734375,3.5454101562500004,3.8359375,-11.385746638637482,-12.187502908325914,-11.504219167381596,-13.58203125
338,1.0857421875,0.4177734374999999,2.51791015625,2.8359375,-10.885746638637482,-11.687502908325914,-13.004219167381596,-13.08203125
339,0.6357421875,0.8677734374999999,4.57291015625,4.8359375,-11.885746638637482,-10.687502908325914,-12.004219167381596,-12.08203125
340,0.7482421874999999,0.3052734374999999,4.05916015625,4.3359375,-12.135746638637482,-10.937502908325914,-13.254219167381596,-13.33203125
341,1.1982421875,0.7552734374999999,2.00416015625,2.3359375,-11.135746638637482,-11.937502908325914,-12.254219167381596,-12.33203125
342,0.9732421875,0.5302734375,5.08666015625,3.3359375,-11.635746638637482,-11.437502908325914,-12.754219167381596,-12.83203125
343,0.5232421875,0.9802734375,3.03166015625,1.3359375,-12.635746638637482,-10.437502908325914,-11.754219167381596,-13.83203125
344,0.4669921874999999,0.4740234375,5.343535156250001,2.0859375,-11.260746638637482,-10.812502908325914,-13.379219167381596,-13.45703125
345,0.9169921875,0.9240234374999998,3.28853515625,4.0859375,-12.260746638637482,-11.812502908325914,-12.379219167381596,-12.45703125
346,1.1419921875,0.6990234375,4.316035156250001,1.0859375,-11.760746638637482,-12.312502908325914,-12.879219167381596,-12.95703125
347,0.6919921874999999,1.1490234375,2.26103515625,3.0859375,-10.760746638637482,-11.312502908325914,-11.879219167381596,-13.95703125
348,0.5794921875,0.5865234374999999,2.77478515625,3.5859375,-11.010746638637482,-10.562502908325914,-12.629219167381596,-12.70703125
349,1.0294921874999998,1.0365234375,4.829785156250001,1.5859375,-12.010746638637482,-11.562502908325914,-11.629219167381596,-13.70703125
350,0.8044921875,0.3615234375,1.7472851562500002,4.5859375,-12.510746638637482,-12.062502908325914,-13.129219167381596,-13.20703125
351,0.3544921875,0.8115234375,3.80228515625,2.5859375,-11.510746638637482,-11.062502908325914,-12.129219167381596,-12.20703125
352,0.3404296874999999,0.6287109375,4.63712890625,1.2734375,-12.166996638637482,-11.281252908325914,-13.035469167381596,-12.48828125
353,0.7904296874999999,1.0787109375,2.5821289062500004,3.2734375,-11.166996638637482,-12.281252908325914,-12.035469167381596,-13.48828125
354,1.0154296875,0.4037109375,3.60962890625,2.2734375,-11.666996638637482,-11.781252908325914,-12.535469167381596,-13.98828125
355,0.5654296875,0.8537109375,1.55462890625,4.2734375,-12.666996638637482,-10.781252908325914,-11.535469167381596,-12.98828125
356,0.6779296874999999,0.5162109374999999,3.0958789062500003,4.7734375,-12.416996638637482,-11.031252908325914,-12.785469167381596,-13.73828125
357,1.1279296875,0.9662109375,5.15087890625,2.7734375,-11.416996638637482,-12.031252908325914,-11.785469167381596,-12.73828125
358,0.9029296875,0.7412109375,2.0683789062500004,3.7734375,-10.916996638637482,-11.531252908325914,-13.285469167381596,-12.23828125
359,0.4529296874999999,1.1912109375,4.12337890625,1.7734375,-11.916996638637482,-10.531252908325914,-12.285469167381596,-13.23828125
360,0.5091796875,0.3474609374999999,2.3252539062500004,2.5234375,-11.041996638637482,-10.656252908325914,-12.910469167381596,-13.61328125
361,0.9591796874999998,0.7974609374999999,4.380253906250001,4.5234375,-12.041996638637482,-11.656252908325914,-11.910469167381596,-12.61328125
362,1.1841796875,0.5724609375,3.35275390625,1.5234375,-12.541996638637482,-12.156252908325914,-13.410469167381596,-12.11328125
363,0.7341796875,1.0224609375,5.407753906250001,3.5234375,-11.541996638637482,-11.156252908325914,-12.410469167381596,-13.11328125
364,0.6216796874999999,0.6849609375,3.86650390625,3.0234375,-11.291996638637482,-10.406252908325914,-13.160469167381596,-12.36328125
365,1.0716796875,1.1349609374999998,1.81150390625,1.0234375,-12.291996638637482,-11.406252908325914,-12.160469167381596,-13.36328125
366,0.8466796875,0.4599609375,4.894003906250001,4.0234375,-11.791996638637482,-11.906252908325914,-12.660469167381596,-13.86328125
367,0.3966796875,0.9099609375,2.8390039062500003,2.0234375,-10.791996638637482,-10.906252908325914,-11.660469167381596,-12.86328125
368,0.3685546875,0.4318359375,4.251816406250001,3.8984375,-12.604496638637482,-11.343752908325914,-12.097969167381596,-13.80078125
369,0.8185546875,0.8818359375,2.19681640625,1.8984375,-11.604496638637482,-10.343752908325914,-13.097969167381596,-12.80078125
370,1.0435546875,0.6568359374999999,5.27931640625,4.8984375,-11.104496638637482,-10.843752908325914,-11.597969167381596,-12.30078125
371,0.5935546875,1.1068359375,3.2243164062500003,2.8984375,-12.104496638637482,-11.843752908325914,-12.597969167381596,-13.30078125
372,0.7060546875,0.5443359375,1.68306640625,2.3984375,-11.854496638637482,-11.593752908325914,-11.847969167381596,-12.05078125
373,1.1560546875,0.9943359374999998,3.73806640625,4.3984375,-10.854496638637482,-10.593752908325914,-12.847969167381596,-13.05078125
374,0.9310546875,0.3193359375,2.71056640625,1.3984375,-11.354496638637482,-11.093752908325914,-12.347969167381596,-13.55078125
375,0.4810546874999999,0.7693359375,4.7655664062500005,3.3984375,-12.354496638637482,-12.093752908325914,-13.347969167381596,-12.55078125
376,0.4248046875,0.7130859374999999,2.45369140625,4.1484375,-11.479496638637482,-11.968752908325914,-11.972969167381596,-12.17578125
377,0.8748046875,1.1630859375,4.5086914062500005,2.1484375,-12.479496638637482,-10.968752908325914,-12.972969167381596,-13.17578125
378,1.0998046874999998,0.4880859374999999,1.42619140625,3.1484375,-11.979496638637482,-10.468752908325914,-12.472969167381596,-13.67578125
379,0.6498046875,0.9380859375,3.48119140625,1.1484375,-10.979496638637482,-11.468752908325914,-13.472969167381596,-12.67578125
380,0.5373046874999999,0.3755859374999999,5.0224414062500005,1.6484375,-10.729496638637482,-12.218752908325914,-12.222969167381596,-13.92578125
381,0.9873046875,0.8255859374999999,2.9674414062500003,3.6484375,-11.729496638637482,-11.218752908325914,-13.222969167381596,-12.92578125
382,0.7623046874999999,0.6005859375,3.99494140625,2.6484375,-12.229496638637482,-10.718752908325914,-11.722969167381596,-12.42578125
383,0.3123046875,1.0505859375,1.93994140625,4.6484375,-11.229496638637482,-11.718752908325914,-12.722969167381596,-13.42578125
384,0.3087890625,0.4494140624999999,5.07060546875,2.9140625,-12.456059138637482,-10.898440408325914,-12.496406667381596,-13.21484375
385,0.7587890625,0.8994140625,3.0156054687500005,4.9140625,-11.456059138637482,-11.898440408325914,-13.496406667381596,-12.21484375
386,0.9837890625,0.6744140624999999,4.04310546875,1.9140625,-10.956059138637482,-11.398440408325914,-11.996406667381596,-12.71484375
387,0.5337890624999999,1.1244140625,1.98810546875,3.9140625,-11.956059138637482,-10.398440408325914,-12.996406667381596,-13.71484375
388,0.6462890625,0.5619140625,2.50185546875,3.4140625,-12.206059138637482,-11.148440408325914,-11.746406667381596,-12.96484375
389,1.0962890625,1.0119140624999998,4.55685546875,1.4140625,-11.206059138637482,-12.148440408325914,-12.746406667381596,-13.96484375
390,0.8712890624999998,0.3369140625,1.4743554687500002,4.4140625,-11.706059138637482,-11.648440408325914,-12.246406667381596,-13.46484375
391,0.4212890625,0.7869140625,3.5293554687500004,2.4140625,-12.706059138637482,-10.648440408325914,-13.246406667381596,-12.46484375
392,0.4775390625,0.7306640624999999,1.7312304687500002,1.1640625,-11.331059138637482,-10.523440408325914,-11.621406667381596,-12.83984375
393,0.9275390625,1.1806640625,3.78623046875,3.1640625,-12.331059138637482,-11.523440408325914,-12.621406667381596,-13.83984375
394,1.1525390624999998,0.5056640625,2.7587304687500005,2.1640625,-11.831059138637482,-12.023440408325914,-12.121406667381596,-13.33984375
395,0.7025390624999999,0.9556640625,4.81373046875,4.1640625,-10.831059138637482,-11.023440408325914,-13.121406667381596,-12.33984375
396,0.5900390624999999,0.3931640624999999,4.29998046875,4.6640625,-11.081059138637482,-10.773440408325914,-12.371406667381596,-13.08984375
397,1.0400390625,0.8431640624999999,2.24498046875,2.6640625,-12.081059138637482,-11.773440408325914,-13.371406667381596,-12.08984375
398,0.8150390624999999,0.6181640625,5.32748046875,3.6640625,-12.581059138637482,-12.273440408325914,-11.871406667381596,-12.58984375
399,0.3650390624999999,1.0681640625,3.2724804687500004,1.6640625,-11.581059138637482,-11.273440408325914,-12.871406667381596,-13.58984375
400,0.3931640624999999,0.5900390624999999,3.91466796875,4.2890625,-11.893559138637482,-11.710940408325914,-13.433906667381596,-12.52734375
401,0.8431640624999999,1.0400390625,1.85966796875,2.2890625,-10.893559138637482,-10.710940408325914,-12.433906667381596,-13.52734375
402,1.0681640625,0.3650390624999999,4.942167968750001,3.2890625,-11.393559138637482,-11.210940408325914,-12.933906667381596,-13.02734375
403,0.6181640625,0.8150390624999999,2.88716796875,1.2890625,-12.393559138637482,-12.210940408325914,-11.933906667381596,-12.02734375
404,0.7306640624999999,0.4775390625,2.37341796875,1.7890625,-12.643559138637482,-11.460940408325914,-12.683906667381596,-13.27734375
405,1.1806640625,0.9275390625,4.428417968750001,3.7890625,-11.643559138637482,-10.460940408325914,-11.683906667381596,-12.27734375
406,0.9556640625,0.7025390624999999,3.4009179687500004,2.7890625,-11.143559138637482,-10.960940408325914,-13.183906667381596,-12.77734375
407,0.5056640625,1.1525390624999998,5.455917968750001,4.7890625,-12.143559138637482,-11.960940408325914,-12.183906667381596,-13.77734375
408,0.4494140624999999,0.3087890625,3.14404296875,3.5390625,-10.768559138637482,-12.085940408325914,-12.558906667381596,-13.40234375
409,0.8994140625,0.7587890625,5.199042968750001,1.5390625,-11.768559138637482,-11.085940408325914,-11.558906667381596,-12.40234375
410,1.1244140625,0.5337890624999999,2.11654296875,4.5390625,-12.268559138637482,-10.585940408325914,-13.058906667381596,-12.90234375
411,0.6744140624999999,0.9837890625,4.17154296875,2.5390625,-11.268559138637482,-11.585940408325914,-12.058906667381596,-13.90234375
412,0.5619140625,0.6462890625,4.68529296875,2.0390625,-11.518559138637482,-11.835940408325914,-13.308906667381596,-12.65234375
413,1.0119140624999998,1.0962890625,2.63029296875,4.0390625,-12.518559138637482,-10.835940408325914,-12.308906667381596,-13.65234375
414,0.7869140625,0.4212890625,3.65779296875,1.0390625,-12.018559138637482,-10.335940408325914,-12.808906667381596,-13.15234375
415,0.3369140625,0.8712890624999998,1.6027929687500002,3.0390625,-11.018559138637482,-11.335940408325914,-11.808906667381596,-12.15234375
416,0.3509765625,0.6884765625,2.6945117187500003,4.8515625,-12.674809138637482,-11.617190408325914,-12.902656667381596,-12.43359375
417,0.8009765625,1.1384765625,4.74951171875,2.8515625,-11.674809138637482,-10.617190408325914,-11.902656667381596,-13.43359375
418,1.0259765625,0.4634765624999999,1.6670117187500002,3.8515625,-11.174809138637482,-11.117190408325914,-13.402656667381596,-13.93359375
419,0.5759765625,0.9134765625,3.72201171875,1.8515625,-12.174809138637482,-12.117190408325914,-12.402656667381596,-12.93359375
420,0.6884765625,0.3509765625,5.26326171875,1.3515625,-11.924809138637482,-11.367190408325914,-13.152656667381596,-13.68359375
421,1.1384765625,0.8009765625,3.20826171875,3.3515625,-10.924809138637482,-10.367190408325914,-12.152656667381596,-12.68359375
422,0.9134765625,0.5759765625,4.23576171875,2.3515625,-11.424809138637482,-10.867190408325914,-12.652656667381596,-12.18359375
423,0.4634765624999999,1.0259765625,2.1807617187500004,4.3515625,-12.424809138637482,-11.867190408325914,-11.652656667381596,-13.18359375
424,0.5197265624999999,0.5197265624999999,3.97888671875,3.1015625,-11.549809138637482,-12.242190408325914,-13.027656667381596,-13.55859375
425,0.9697265625,0.9697265625,1.92388671875,1.1015625,-12.549809138637482,-11.242190408325914,-12.027656667381596,-12.55859375
426,1.1947265625,0.7447265624999999,5.006386718750001,4.1015625,-12.049809138637482,-10.742190408325914,-12.527656667381596,-12.05859375
427,0.7447265624999999,1.1947265625,2.95138671875,2.1015625,-11.049809138637482,-11.742190408325914,-11.527656667381596,-13.05859375
428,0.6322265625,0.6322265625,1.41013671875,2.6015625,-10.799809138637482,-11.992190408325914,-12.777656667381596,-12.30859375
429,1.0822265624999998,1.0822265624999998,3.46513671875,4.6015625,-11.799809138637482,-10.992190408325914,-11.777656667381596,-13.30859375
430,0.8572265625,0.4072265625,2.4376367187500003,1.6015625,-12.299809138637482,-10.492190408325914,-13.277656667381596,-13.80859375
431,0.4072265625,0.8572265625,4.492636718750001,3.6015625,-11.299809138637482,-11.492190408325914,-12.277656667381596,-12.80859375
432,0.3791015625,0.3791015625,2.05232421875,2.4765625,-12.112309138637482,-11.054690408325914,-11.965156667381596,-13.87109375
433,0.8291015625,0.8291015625,4.1073242187500005,4.4765625,-11.112309138637482,-12.054690408325914,-12.965156667381596,-12.87109375
434,1.0541015625,0.6041015624999999,3.07982421875,1.4765625,-11.612309138637482,-11.554690408325914,-12.465156667381596,-12.37109375
435,0.6041015624999999,1.0541015625,5.13482421875,3.4765625,-12.612309138637482,-10.554690408325914,-13.465156667381596,-13.37109375
436,0.7166015625,0.7166015625,3.59357421875,3.9765625,-12.362309138637482,-11.304690408325914,-12.215156667381596,-12.12109375
437,1.1666015625,1.1666015625,1.53857421875,1.9765625,-11.362309138637482,-12.304690408325914,-13.215156667381596,-13.12109375
438,0.9416015624999998,0.4916015625,4.6210742187500005,4.9765625,-10.862309138637482,-11.804690408325914,-11.715156667381596,-13.62109375
439,0.4916015625,0.9416015624999998,2.5660742187500003,2.9765625,-11.862309138637482,-10.804690408325914,-12.715156667381596,-12.62109375
440,0.4353515624999999,0.5478515625,4.87794921875,1.7265625,-10.987309138637482,-10.429690408325914,-12.090156667381596,-12.24609375
441,0.8853515624999999,0.9978515625,2.8229492187500003,3.7265625,-11.987309138637482,-11.429690408325914,-13.090156667381596,-13.24609375
442,1.1103515625,0.3228515624999999,3.85044921875,2.7265625,-12.487309138637482,-11.929690408325914,-11.590156667381596,-13.74609375
443,0.6603515624999999,0.7728515624999999,1.7954492187500002,4.7265625,-11.487309138637482,-10.929690408325914,-12.590156667381596,-12.74609375
444,0.5478515625,0.4353515624999999,3.33669921875,4.2265625,-11.237309138637482,-10.679690408325914,-11.840156667381596,-13.99609375
445,0.9978515625,0.8853515624999999,5.39169921875,2.2265625,-12.237309138637482,-11.679690408325914,-12.840156667381596,-12.99609375
446,0.7728515624999999,0.6603515624999999,2.3091992187500003,3.2265625,-11.737309138637482,-12.179690408325914,-12.340156667381596,-12.49609375
